response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
29486,CES201911,2267,brick,hutje,hutje,Breaking ice,use brick as Breaking ice,use brick as Breaking ice,1,5
28599,CES201911,2222,brick,om een hutje mee te bouwen,hutje bouwen,burglary agent,use brick as burglary agent,use brick as burglary agent,1,5
31280,CES201911,2331,brick,hutje bouwen,hutje bouwen,break in,use brick as break in,use brick as break in,1,5
25321,CES201911,2078,brick,i dont know ,i dont know,break in,use brick as break in,use brick as break in,0,0
27841,CES201911,2177,brick,icepack,icepack,break in,use brick as break in,use brick as break in,4,2
28832,CES201911,2236,brick,aan iemands voet vastbinden om te laken verdrinken,iemands voet vastbinden laken verdrinken,break in,use brick as break in,use brick as break in,2,3
30720,CES201911,2317,brick,ijs breken,ijs breken,breaking into car,use brick as breaking into car,use brick as breaking into car,2,4
30261,CES201911,2302,brick,inbraakmiddel,inbraakmiddel,breaking into building,use brick as breaking into building,use brick as breaking into building,2,4
27764,CES201911,2174,brick,INBREKEN,inbreken,kill insects,use brick as kill insects,use brick as kill insects,2,4
27955,CES201911,2186,brick,inbreken,inbreken,kill insects,use brick as kill insects,use brick as kill insects,2,4
28873,CES201911,2240,brick,inbreken,inbreken,kill insects,use brick as kill insects,use brick as kill insects,2,4
29275,CES201911,2258,brick,inbreken,inbreken,crush insects,use brick as crush insects,use brick as crush insects,2,4
28836,CES201911,2236,brick,inbreken in een auto,inbreken auto,kill insects,use brick as kill insects,use brick as kill insects,2,4
28837,CES201911,2236,brick,inbreken in een gebouw,inbreken gebouw,inside,use brick as inside,use brick as inside,2,4
27859,CES201911,2178,brick,insecten doden,insecten doden,source of inspiration fashion,use brick as source of inspiration fashion,use brick as source of inspiration fashion,2,5
30036,CES201911,2293,brick,insecten doden,insecten doden,instrument,use brick as instrument,use brick as instrument,2,5
26472,CES201911,2129,brick,insecten doodmaken,insecten doodmaken,intimidate,use brick as intimidate,use brick as intimidate,2,5
27771,CES201911,2174,brick,insecten pletten,insecten pletten,isolate,use brick as isolate,use brick as isolate,2,5
28835,CES201911,2236,brick,insecten mee vermoorden,insecten vermoorden,jenga,use brick as jenga,use brick as jenga,2,5
25668,CES201911,2093,brick,inside,inside,jenga,use brick as jenga,use brick as jenga,0,0
28043,CES201911,2189,brick,inspiratiebron voor mode,inspiratiebron mode,play jenga,use brick as play jenga,use brick as play jenga,4,3
32331,CES201911,2371,brick,instrument,instrument,play jenga,use brick as play jenga,use brick as play jenga,3,3
24012,CES201911,2015,brick,intimideren,intimideren,play jenga,use brick as play jenga,use brick as play jenga,2,3
27777,CES201911,2174,brick,isoleren,isoleren,bocce,use brick as bocce,use brick as bocce,2,3
26844,CES201911,2140,brick,jenga,jenga,bocce,use brick as bocce,use brick as bocce,3,4
30260,CES201911,2302,brick,jenga,jenga,bocce things,use brick as bocce things,use brick as bocce things,3,4
23817,CES201911,2002,brick,Jenga spelen,jenga spelen,itch itch,use brick as itch itch,use brick as itch itch,3,4
27655,CES201911,2168,brick,jenga mee spelen,jenga spelen,scratch yourself,use brick as scratch yourself,use brick as scratch yourself,3,4
28135,CES201911,2195,brick,jenga mee spelen,jenga spelen,hurt yourself,use brick as hurt yourself,use brick as hurt yourself,3,4
30268,CES201911,2302,brick,jeu de boulles,jeu boules,save yourself,use brick as save yourself,use brick as save yourself,3,4
31483,CES201911,2345,brick,voor jeu de boulle,jeu boules,juggling,use brick as juggling,use brick as juggling,3,4
30405,CES201911,2305,brick,gebruiken als jeu de boul dingen,jeu boules dingen,juggling,use brick as juggling,use brick as juggling,4,4
24750,CES201911,2056,brick,ermee jeuken als je jeuk hebt (fijne structuur),jeuken jeuk hebt,juggling,use brick as juggling,use brick as juggling,3,4
31085,CES201911,2329,brick,om jezelf mee te krabben,jezelf krabben,juggling,use brick as juggling,use brick as juggling,3,4
30897,CES201911,2323,brick,jezelf pijn te doen,jezelf pijn,juggling,use brick as juggling,use brick as juggling,2,3
30033,CES201911,2293,brick,jezelf redden,jezelf redden,candle holder,use brick as candle holder,use brick as candle holder,3,3
26623,CES201911,2132,brick,om mee te jongleren,jongleren,kabsten,use brick as kabsten,use brick as kabsten,3,3
28141,CES201911,2196,brick,jongleren,jongleren,kabsten,use brick as kabsten,use brick as kabsten,3,3
28430,CES201911,2212,brick,jongleren,jongleren,stove,use brick as stove,use brick as stove,3,3
30265,CES201911,2302,brick,jongleren,jongleren,campfire,use brick as campfire,use brick as campfire,3,3
30718,CES201911,2317,brick,jongleren,jongleren,build campfire,use brick as build campfire,use brick as build campfire,3,3
31038,CES201911,2328,brick,kaarshouder,kaarshouder,build campfire,use brick as build campfire,use brick as build campfire,3,4
25318,CES201911,2078,brick,kabsten,kabsten,campfire edge,use brick as campfire edge,use brick as campfire edge,0,0
25319,CES201911,2078,brick,kabsten,kabsten,channel,use brick as channel,use brick as channel,0,0
28745,CES201911,2230,brick,kachel maken,kachel,play kapla,use brick as play kapla,use brick as play kapla,2,4
25902,CES201911,2103,brick,kampvuur maken,kampvuur,break,use brick as break,use brick as break,2,4
26607,CES201911,2130,brick,kampvuur bouwen,kampvuur bouwen,break,use brick as break,use brick as break,2,4
28334,CES201911,2206,brick,kampvuur bouwen,kampvuur bouwen,break,use brick as break,use brick as break,2,4
29278,CES201911,2258,brick,kampvuur rand,kampvuur rand,break,use brick as break,use brick as break,2,4
30987,CES201911,2325,brick,kanaal,kanaal,break,use brick as break,use brick as break,2,4
26604,CES201911,2130,brick,kapla spelen,kapla spelen,break,use brick as break,use brick as break,3,3
23863,CES201911,2004,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,3
24744,CES201911,2056,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,3
26796,CES201911,2138,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,3
28014,CES201911,2188,brick,iets ermee kapot maken,kapot,smash film slow motion,use brick as smash film slow motion,use brick as smash film slow motion,2,3
28116,CES201911,2194,brick,iets kapot maken,kapot,smash it lol,use brick as smash it lol,use brick as smash it lol,2,3
28138,CES201911,2195,brick,iets kapot mee maken,kapot,"breaks pieces, you can draw chalk on sidewalk","use brick as breaks pieces, you can draw chalk on sidewalk","use brick as breaks pieces, you can draw chalk on sidewalk",2,3
28896,CES201911,2243,brick,kapot maken,kapot,smash,use brick as smash,use brick as smash,2,3
30025,CES201911,2293,brick,kapot maken,kapot,smash,use brick as smash,use brick as smash,2,3
30198,CES201911,2299,brick,kapot maken,kapot,smash,use brick as smash,use brick as smash,2,3
32381,CES201911,2373,brick,kapot gooien en dit filmen in slow motion,kapot gooien filmen slow motion,smash,use brick as smash,use brick as smash,3,3
31777,CES201911,2355,brick,kapot gooien voor de lol,kapot gooien lol,destroy,use brick as destroy,use brick as destroy,2,3
26660,CES201911,2134,brick,als je het kapot maakt in stukjes kun je als krijt gebruiken voor tekenen op stoep,kapot maakt stukjes kun krijt tekenen stoep,smash,use brick as smash,use brick as smash,4,4
24818,CES201911,2059,brick,kapot slaan,kapot slaan,dressing table,use brick as dressing table,use brick as dressing table,2,3
28132,CES201911,2195,brick,kapot slaan,kapot slaan,cart,use brick as cart,use brick as cart,2,3
31148,CES201911,2333,brick,kapot slaan,kapot slaan,practice karate,use brick as practice karate,use brick as practice karate,2,3
31819,CES201911,2356,brick,iets kapot slaan,kapot slaan,practice karate kicks,use brick as practice karate kicks,use brick as practice karate kicks,2,3
29485,CES201911,2267,brick,kapotmaken,kapotmaken,closet,use brick as closet,use brick as closet,2,3
28421,CES201911,2210,brick,kapotslaan,kapotslaan,closet,use brick as closet,use brick as closet,2,3
28540,CES201911,2219,brick,kaptafel,kaptafel,closet,use brick as closet,use brick as closet,3,4
31044,CES201911,2328,brick,kar,kar,cat,use brick as cat,use brick as cat,3,2
31288,CES201911,2331,brick,karate oefenen,karate oefenen,cat,use brick as cat,use brick as cat,3,4
31229,CES201911,2330,brick,om karate trappen mee te oefenen,karate trappen oefenen,chase cat away,use brick as chase cat away,use brick as chase cat away,3,4
23657,CES201911,1989,brick,kast,kast,keep open,use brick as keep open,use brick as keep open,2,3
28534,CES201911,2219,brick,kast,kast,shack,use brick as shack,use brick as shack,2,3
29400,CES201911,2262,brick,kast,kast,cellar,use brick as cellar,use brick as cellar,2,3
23659,CES201911,1989,brick,kat,kat,ricochet ball,use brick as ricochet ball,use brick as ricochet ball,4,1
23669,CES201911,1989,brick,kat,kat,kitchenware,use brick as kitchenware,use brick as kitchenware,4,1
25912,CES201911,2103,brick,kat mee wegjagen,kat wegjagen,pebble,use brick as pebble,use brick as pebble,2,4
26162,CES201911,2113,brick,keep door open,keep open,look,use brick as look,use brick as look,2,5
23648,CES201911,1989,brick,keet,keet,child,use brick as child,use brick as child,1,5
27621,CES201911,2167,brick,kelder,kelder,chicken coop,use brick as chicken coop,use brick as chicken coop,2,4
28591,CES201911,2222,brick,als ketsbal,ketsbal,kk,use brick as kk,use brick as kk,4,2
28310,CES201911,2205,brick,Keukengerei,keukengerei,kkk,use brick as kkk,use brick as kkk,4,3
29868,CES201911,2286,brick,kiezel,kiezel,wash clothes,use brick as wash clothes,use brick as wash clothes,2,3
24415,CES201911,2034,brick,naar kijken,kijken,clay,use brick as clay,use brick as clay,2,4
25859,CES201911,2101,brick,kind,kind,chop small pieces,use brick as chop small pieces,use brick as chop small pieces,0,0
28544,CES201911,2219,brick,kippenhok,kippenhok,clamp door,use brick as clamp door,use brick as clamp door,2,3
27176,CES201911,2154,brick,kk,kk,colour,use brick as colour,use brick as colour,0,0
27175,CES201911,2154,brick,kkk,kkk,colour,use brick as colour,use brick as colour,0,0
27854,CES201911,2178,brick,kleding wassen,kleding wassen,color writing,use brick as color writing,use brick as color writing,3,4
24647,CES201911,2049,brick,klei,klei,color coding,use brick as color coding,use brick as color coding,3,3
31818,CES201911,2356,brick,in kleine stukjes hakken ,kleine stukjes hakken,colour,use brick as colour,use brick as colour,2,3
29747.1,CES201911,2278,brick,klem voor de deur,klem deur,colour,use brick as colour,use brick as colour,2,5
24651,CES201911,2049,brick,kleur,kleur,food coloring powder,use brick as food coloring powder,use brick as food coloring powder,0,0
29284,CES201911,2258,brick,kleur,kleur,do odd jobs,use brick as do odd jobs,use brick as do odd jobs,0,0
25622,CES201911,2087,brick,de kleur om mee te schrijven,kleur schrijven,pinch,use brick as pinch,use brick as pinch,3,3
28489,CES201911,2214,brick,kleurcodering,kleurcodering,stuffed animal,use brick as stuffed animal,use brick as stuffed animal,3,2
25964,CES201911,2104,brick,kleuren,kleuren,cuddle,use brick as cuddle,use brick as cuddle,3,3
30197,CES201911,2299,brick,kleuren,kleuren,craft object,use brick as craft object,use brick as craft object,3,3
29153,CES201911,2250,brick,kleurstofpoeder maken,kleurstof poeder,craft,use brick as craft,use brick as craft,4,3
27765,CES201911,2174,brick,KLUSSEN,klussen,craft,use brick as craft,use brick as craft,1,4
24196,CES201911,2020,brick,knijpen,knijpen,craft,use brick as craft,use brick as craft,2,2
31342,CES201911,2339,brick,knuffeldier,knuffeldier,craft,use brick as craft,use brick as craft,4,1
29450,CES201911,2263,brick,knuffelen,knuffelen,craft,use brick as craft,use brick as craft,4,1
27712,CES201911,2171,brick,knutsel object,knutsel object,craft object,use brick as craft object,use brick as craft object,3,3
27851,CES201911,2178,brick,knutselen,knutselen,baking pan,use brick as baking pan,use brick as baking pan,3,3
27997,CES201911,2187,brick,knutselen ,knutselen,grind coffee,use brick as grind coffee,use brick as grind coffee,3,3
28395,CES201911,2209,brick,om mee te kuntselen,knutselen,ball,use brick as ball,use brick as ball,3,3
29944,CES201911,2288,brick,ermee knutselen,knutselen,bulletproof vest,use brick as bulletproof vest,use brick as bulletproof vest,3,3
31774,CES201911,2355,brick,mee knutselen,knutselen,shot throwing,use brick as shot throwing,use brick as shot throwing,3,3
28384,CES201911,2208,brick,knutselvoorwerp,knutselvoorwerp,cook,use brick as cook,use brick as cook,3,3
27831,CES201911,2177,brick,koekenpan,koekenpan,cook,use brick as cook,use brick as cook,3,2
26619,CES201911,2132,brick,om koffie mee te malen,koffie malen,cook,use brick as cook,use brick as cook,3,4
27830,CES201911,2177,brick,kogel,kogel,bowl hollowed out,use brick as bowl hollowed out,use brick as bowl hollowed out,4,2
29280,CES201911,2258,brick,kogelvrij vest,kogelvrij vest,cooker,use brick as cooker,use brick as cooker,4,2
27768,CES201911,2174,brick,kogelwerpen,kogelwerpen,buy,use brick as buy,use brick as buy,3,4
28660,CES201911,2224,brick,koken,koken,short ski,use brick as short ski,use brick as short ski,3,2
29858.7,CES201911,2287,brick, koken,koken,apply cold cooling against skin,use brick as apply cold cooling against skin,use brick as apply cold cooling against skin,3,2
30624,CES201911,2316,brick,koken,koken,frame,use brick as frame,use brick as frame,3,2
30095,CES201911,2295,brick,een kommetje als uitgehold,kommetje uitgehold,scratching post,use brick as scratching post,use brick as scratching post,3,3
