response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
28184,CES201911,2198,brick,huisonderdeel,huisonderdeel,house part,use brick as house part,use brick as house part,1,5
25999.1,CES201911,2106,brick,huizen,huizen,houses,use brick as houses,use brick as houses,1,5
31813.1,CES201911,2356,brick,huizen bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
31582,CES201911,2348,brick,huizen bouwen ,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
31408.2,CES201911,2342,brick, huizen mee bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
31410,CES201911,2342,brick,Huizen mee bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
28491,CES201911,2216,brick,huizen bouwe,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
28139,CES201911,2196,brick,huizen bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
27706,CES201911,2171,brick,huizen bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
26655,CES201911,2134,brick,huizen bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
24439,CES201911,2037,brick,huizen bouwen,huizen bouwen,building houses,use brick as building houses,use brick as building houses,1,5
30374,CES201911,2310,brick,hulpmiddel om de grond niet aan te raken,hulpmiddel grond niet raken,tool does not touch ground,use brick as tool does not touch ground,use brick to tool does not touch ground,3,5
25660,CES201911,2093,brick,hungry,hungry,hungry,use brick as hungry,use brick as hungry,0,0
30525,CES201911,2313,brick,hurting,hurting,hurting,use brick as hurting,use brick as hurting,0,0
32297,CES201911,2370,brick,hut,hut,cabin,use brick as cabin,use brick as cabin,1,5
29787,CES201911,2281,brick,een hut maken ,hut,cabin,use brick as cabin,use brick as cabin,1,5
30204,CES201911,2299,brick,hut bouwne,hut bouwen,build hut,use brick as build hut,use brick as build hut,1,5
29486,CES201911,2267,brick,hutje,hutje,hut,use brick as hut,use brick as hut,1,5
31280,CES201911,2331,brick,hutje bouwen,hutje bouwen,build hut,use brick as build hut,use brick as build hut,1,5
28599,CES201911,2222,brick,om een hutje mee te bouwen,hutje bouwen,build hut,use brick as build hut,use brick as build hut,1,5
25321,CES201911,2078,brick,i dont know ,i dont know,i dont know,use brick as i dont know,use brick as i dont know,0,0
27841,CES201911,2177,brick,icepack,icepack,icepack,use brick as icepack,use brick as icepack,4,2
28832,CES201911,2236,brick,aan iemands voet vastbinden om te laken verdrinken,iemands voet vastbinden laken verdrinken,tie someone's foot sheet drown,use brick as tie someone's foot sheet drown,use brick to tie someone's foot sheet drown,3,5
30720,CES201911,2317,brick,ijs breken,ijs breken,Breaking ice,use brick as Breaking ice,use brick as Breaking ice,3,5
30261,CES201911,2302,brick,inbraakmiddel,inbraakmiddel,burglary agent,use brick as burglary agent,use brick as burglary agent,2,4
29275,CES201911,2258,brick,inbreken,inbreken,break in,use brick as break in,use brick as break in,2,4
28873,CES201911,2240,brick,inbreken,inbreken,break in,use brick as break in,use brick as break in,2,4
27955,CES201911,2186,brick,inbreken,inbreken,break in,use brick as break in,use brick as break in,2,4
27764,CES201911,2174,brick,INBREKEN,inbreken,break in,use brick as break in,use brick as break in,2,4
28836,CES201911,2236,brick,inbreken in een auto,inbreken auto,breaking into car,use brick as breaking into car,use brick as breaking into car,2,4
28837,CES201911,2236,brick,inbreken in een gebouw,inbreken gebouw,breaking into building,use brick as breaking into building,use brick as breaking into building,2,4
30036,CES201911,2293,brick,insecten doden,insecten doden,kill insects,use brick as kill insects,use brick as kill insects,3,5
27859,CES201911,2178,brick,insecten doden,insecten doden,kill insects,use brick as kill insects,use brick as kill insects,3,5
26472,CES201911,2129,brick,insecten doodmaken,insecten doodmaken,kill insects,use brick as kill insects,use brick as kill insects,3,5
27771,CES201911,2174,brick,insecten pletten,insecten pletten,crush insects,use brick as crush insects,use brick as crush insects,3,5
28835,CES201911,2236,brick,insecten mee vermoorden,insecten vermoorden,kill insects,use brick as kill insects,use brick as kill insects,3,5
25668,CES201911,2093,brick,inside,inside,inside,use brick as inside,use brick as inside,0,0
28043,CES201911,2189,brick,inspiratiebron voor mode,inspiratiebron mode,source of inspiration fashion,use brick as source of inspiration fashion,use brick as source of inspiration fashion,5,2
32331,CES201911,2371,brick,instrument,instrument,instrument,use brick as instrument,use brick as instrument,4,4
24012,CES201911,2015,brick,intimideren,intimideren,intimidate,use brick as intimidate,use brick as intimidate,3,4
27777,CES201911,2174,brick,isoleren,isoleren,isolate,use brick as isolate,use brick as isolate,2,4
30260,CES201911,2302,brick,jenga,jenga,jenga,use brick as jenga,use brick as jenga,3,4
26844,CES201911,2140,brick,jenga,jenga,jenga,use brick as jenga,use brick as jenga,3,4
28135,CES201911,2195,brick,jenga mee spelen,jenga spelen,play jenga,use brick as play jenga,use brick as play jenga,3,4
27655,CES201911,2168,brick,jenga mee spelen,jenga spelen,play jenga,use brick as play jenga,use brick as play jenga,3,4
23817,CES201911,2002,brick,Jenga spelen,jenga spelen,play jenga,use brick as play jenga,use brick as play jenga,3,4
31483,CES201911,2345,brick,voor jeu de boulle,jeu boules,bocce,use brick as bocce,use brick as bocce,3,2
30268,CES201911,2302,brick,jeu de boulles,jeu boules,bocce,use brick as bocce,use brick as bocce,3,2
30405,CES201911,2305,brick,gebruiken als jeu de boul dingen,jeu boules dingen,bocce things,use brick as bocce things,use brick as bocce things,3,2
24750,CES201911,2056,brick,ermee jeuken als je jeuk hebt (fijne structuur),jeuken jeuk hebt,itch itch,use brick as itch itch,use brick as itch itch,4,4
31085,CES201911,2329,brick,om jezelf mee te krabben,jezelf krabben,scratch yourself,use brick as scratch yourself,use brick as scratch yourself,4,4
30897,CES201911,2323,brick,jezelf pijn te doen,jezelf pijn,hurt yourself,use brick as hurt yourself,use brick as hurt yourself,2,5
30033,CES201911,2293,brick,jezelf redden,jezelf redden,save yourself,use brick as save yourself,use brick as save yourself,2,2
30718,CES201911,2317,brick,jongleren,jongleren,juggling,use brick as juggling,use brick as juggling,3,3
30265,CES201911,2302,brick,jongleren,jongleren,juggling,use brick as juggling,use brick as juggling,3,3
28430,CES201911,2212,brick,jongleren,jongleren,juggling,use brick as juggling,use brick as juggling,3,3
28141,CES201911,2196,brick,jongleren,jongleren,juggling,use brick as juggling,use brick as juggling,3,3
26623,CES201911,2132,brick,om mee te jongleren,jongleren,juggling,use brick as juggling,use brick as juggling,3,3
31038,CES201911,2328,brick,kaarshouder,kaarshouder,candle holder,use brick as candle holder,use brick as candle holder,2,3
25318,CES201911,2078,brick,kabsten,kabsten,kabsten,use brick as kabsten,use brick as kabsten,0,0
25319,CES201911,2078,brick,kabsten,kabsten,kabsten,use brick as kabsten,use brick as kabsten,0,0
28745,CES201911,2230,brick,kachel maken,kachel,stove,use brick as stove,use brick as stove,3,3
25902,CES201911,2103,brick,kampvuur maken,kampvuur,campfire,use brick as campfire,use brick as campfire,2,4
28334,CES201911,2206,brick,kampvuur bouwen,kampvuur bouwen,build campfire,use brick as build campfire,use brick as build campfire,2,4
26607,CES201911,2130,brick,kampvuur bouwen,kampvuur bouwen,build campfire,use brick as build campfire,use brick as build campfire,2,4
29278,CES201911,2258,brick,kampvuur rand,kampvuur rand,campfire edge,use brick as campfire edge,use brick as campfire edge,2,4
30987,CES201911,2325,brick,kanaal,kanaal,channel,use brick as channel,use brick as channel,2,3
26604,CES201911,2130,brick,kapla spelen,kapla spelen,play kapla,use brick as play kapla,use brick as play kapla,3,4
30198,CES201911,2299,brick,kapot maken,kapot,break,use brick as break,use brick as break,2,4
30025,CES201911,2293,brick,kapot maken,kapot,break,use brick as break,use brick as break,2,4
28896,CES201911,2243,brick,kapot maken,kapot,break,use brick as break,use brick as break,2,4
28138,CES201911,2195,brick,iets kapot mee maken,kapot,break,use brick as break,use brick as break,2,4
28116,CES201911,2194,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,4
28014,CES201911,2188,brick,iets ermee kapot maken,kapot,break,use brick as break,use brick as break,2,4
26796,CES201911,2138,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,4
24744,CES201911,2056,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,4
23863,CES201911,2004,brick,iets kapot maken,kapot,break,use brick as break,use brick as break,2,4
32381,CES201911,2373,brick,kapot gooien en dit filmen in slow motion,kapot gooien filmen slow motion,smash film slow motion,use brick as smash film slow motion,use brick as smash film slow motion,2,4
31777,CES201911,2355,brick,kapot gooien voor de lol,kapot gooien lol,smash it lol,use brick as smash it lol,use brick as smash it lol,2,4
26660,CES201911,2134,brick,als je het kapot maakt in stukjes kun je als krijt gebruiken voor tekenen op stoep,kapot maakt stukjes kun krijt tekenen stoep,"breaks pieces, you can draw chalk on sidewalk","use brick as breaks pieces, you can draw chalk on sidewalk","use brick as breaks pieces, you can draw chalk on sidewalk",4,4
31819,CES201911,2356,brick,iets kapot slaan,kapot slaan,smash,use brick as smash,use brick as smash,2,4
31148,CES201911,2333,brick,kapot slaan,kapot slaan,smash,use brick as smash,use brick as smash,2,4
28132,CES201911,2195,brick,kapot slaan,kapot slaan,smash,use brick as smash,use brick as smash,2,4
24818,CES201911,2059,brick,kapot slaan,kapot slaan,smash,use brick as smash,use brick as smash,2,4
29485,CES201911,2267,brick,kapotmaken,kapotmaken,destroy,use brick as destroy,use brick as destroy,2,4
28421,CES201911,2210,brick,kapotslaan,kapotslaan,smash,use brick as smash,use brick as smash,2,4
28540,CES201911,2219,brick,kaptafel,kaptafel,dressing table,use brick as dressing table,use brick as dressing table,3,3
31044,CES201911,2328,brick,kar,kar,cart,use brick as cart,use brick as cart,3,2
31288,CES201911,2331,brick,karate oefenen,karate oefenen,practice karate,use brick as practice karate,use brick as practice karate,2,5
31229,CES201911,2330,brick,om karate trappen mee te oefenen,karate trappen oefenen,practice karate kicks,use brick as practice karate kicks,use brick as practice karate kicks,2,5
29400,CES201911,2262,brick,kast,kast,closet,use brick as closet,use brick as closet,4,2
28534,CES201911,2219,brick,kast,kast,closet,use brick as closet,use brick as closet,4,2
23657,CES201911,1989,brick,kast,kast,closet,use brick as closet,use brick as closet,4,2
23659,CES201911,1989,brick,kat,kat,cat,use brick as cat,use brick as cat,5,1
23669,CES201911,1989,brick,kat,kat,cat,use brick as cat,use brick as cat,5,1
25912,CES201911,2103,brick,kat mee wegjagen,kat wegjagen,chase cat away,use brick as chase cat away,use brick as chase cat away,3,4
26162,CES201911,2113,brick,keep door open,keep open,keep open,use brick as keep open,use brick as keep open,0,0
23648,CES201911,1989,brick,keet,keet,shack,use brick as shack,use brick as shack,2,2
27621,CES201911,2167,brick,kelder,kelder,cellar,use brick as cellar,use brick as cellar,2,1
28591,CES201911,2222,brick,als ketsbal,ketsbal,ricochet ball,use brick as ricochet ball,use brick as ricochet ball,2,2
28310,CES201911,2205,brick,Keukengerei,keukengerei,kitchenware,use brick as kitchenware,use brick as kitchenware,4,2
29868,CES201911,2286,brick,kiezel,kiezel,pebble,use brick as pebble,use brick as pebble,3,4
24415,CES201911,2034,brick,naar kijken,kijken,look,use brick as look,use brick as look,3,5
25859,CES201911,2101,brick,kind,kind,child,use brick as child,use brick as child,5,1
28544,CES201911,2219,brick,kippenhok,kippenhok,chicken coop,use brick as chicken coop,use brick as chicken coop,2,2
27176,CES201911,2154,brick,kk,kk,kk,use brick as kk,use brick as kk,0,0
27175,CES201911,2154,brick,kkk,kkk,kkk,use brick as kkk,use brick as kkk,0,0
27854,CES201911,2178,brick,kleding wassen,kleding wassen,wash clothes,use brick as wash clothes,use brick as wash clothes,5,1
24647,CES201911,2049,brick,klei,klei,clay,use brick as clay,use brick as clay,4,1
31818,CES201911,2356,brick,in kleine stukjes hakken ,kleine stukjes hakken,chop small pieces,use brick as chop small pieces,use brick as chop small pieces,3,5
29747.1,CES201911,2278,brick,klem voor de deur,klem deur,clamp door,use brick as clamp door,use brick as clamp door,2,5
29284,CES201911,2258,brick,kleur,kleur,colour,use brick as colour,use brick as colour,0,0
24651,CES201911,2049,brick,kleur,kleur,colour,use brick as colour,use brick as colour,0,0
25622,CES201911,2087,brick,de kleur om mee te schrijven,kleur schrijven,color writing,use brick as color writing,use brick as color writing,4,3
28489,CES201911,2214,brick,kleurcodering,kleurcodering,color coding,use brick as color coding,use brick as color coding,4,4
30197,CES201911,2299,brick,kleuren,kleuren,colour,use brick as colour,use brick as colour,4,4
25964,CES201911,2104,brick,kleuren,kleuren,colour,use brick as colour,use brick as colour,4,4
29153,CES201911,2250,brick,kleurstofpoeder maken,kleurstof poeder,food coloring powder,use brick as food coloring powder,use brick as food coloring powder,4,4
